UNIQ_ID,FCODE_TYPE,SETL_CODE,SETL_NAME,NAME,LATIN_NAME,USG_GROUP,USG_CODE,E_ORD,N_ORD,DATA_YEAR,PRDCT_VER,X,Y,FID
53945418,222,7700,עפולה,גן ילדים - אורן,,13,5305,231464.396127,725490.426494,0,,231464.396127,725490.426494,1754
53945469,222,2710,אום אל-פחם,מרכז לימוד אנגלית,,13,5300,214284.642327,714930.674194,0,,214284.642327,714930.674194,1755
53944768,222,6600,חולון,"גן ילדים - מ""מ תמירון",,13,5305,178582.253127,659469.925394,0,,178582.253127,659469.925394,1756
53953059,222,7700,עפולה,גן ילדים - לילך,,13,5305,227695.759727,723503.210994,0,,227695.759727,723503.210994,1757
53953064,222,7700,עפולה,בית ספר - יד חנה,,13,5310,230837.638927,725128.282294,0,,230837.638927,725128.282294,1758
53953073,222,6400,הרצלייה,"גן ילדים - מ""מ כלנית",,13,5305,184350.706627,674706.134594,0,,184350.706627,674706.134594,1759
53955783,222,144,גן שלמה,גן ילדים,Kindergarten,13,5305,181228.019127,642877.079594,0,,181228.019127,642877.079594,1760
53957628,222,4019,מיצר,מכינה קדם צבאית,Pre-Military School,13,5300,269285.547127,741616.343094,0,,269285.547127,741616.343094,1761
53944147,222,1061,נצרת עילית,גן ילדים - כרכום,,13,5305,231597.325227,737172.522994,0,,231597.325227,737172.522994,1762
53955787,222,1034,קריית מלאכי,גן ילדים - גן ויצו,,13,5305,175897.419627,626374.862794,0,,175897.419627,626374.862794,1763
54012437,222,154,תל מונד,גן ילדים,Kindergarten,13,5305,192334.666327,684638.762794,0,,192334.666327,684638.762794,1764
53944148,222,7600,עכו,"גן ילדים - מ""מ האורן",,13,5305,207861.689327,760401.218694,0,,207861.689327,760401.218694,1765
54012303,222,8700,רעננה,גן ילדים - מלכה ובתיה,,13,5305,188075.020227,675829.015994,0,,188075.020227,675829.015994,1766
53955790,222,2610,בית שמש,מאורות ישיבה תיכונית חרדית,,13,5337,198502.109527,628233.455694,2014,2015-07,198502.109527,628233.455694,1767
54009450,222,6700,טבריה,גן ילדים - גן עופרים,,13,5305,249431.184227,743891.090094,0,,249431.184227,743891.090094,1768
53958909,222,6300,גבעתיים,קונסרבטוריון,Conservatory,13,5370,181731.178427,664559.013494,0,,181731.178427,664559.013494,1769
53955053,222,8700,רעננה,גן ילדים - יסמין,Yasmin Kindergarten,13,5305,188025.332827,676014.134594,0,,188025.332827,676014.134594,1770
53959113,222,3000,ירושלים,המועצה להשכלה הגבוהה,,13,5300,220571.556627,630839.485994,0,,220571.556627,630839.485994,1771
53944534,222,1139,כרמיאל,בית ספר - אורט מגדים,,13,5330,228036.087427,758087.830794,0,,228036.087427,758087.830794,1772
54012364,222,8600,רמת גן,גן ילדים - גן באהבה,,13,5305,183347.440427,664872.779594,0,,183347.440427,664872.779594,1773
53955057,222,2610,בית שמש,בית צבי יהודה תלמוד תורה,,13,5310,199214.156627,626477.932694,2014,2015-07,199214.156627,626477.932694,1774
53959114,222,1259,נווה שלום,גן ילדים,Kindergarten,13,5305,197926.240427,636077.642194,0,,197926.240427,636077.642194,1775
54009457,222,1128,מי עמי,גן ילדים - נורית,,13,5305,214066.551927,712303.945094,0,,214066.551927,712303.945094,1776
53957309,222,8600,רמת גן,גן ילדים - גן הוורדים,,13,5305,182568.746927,665379.981994,0,,182568.746927,665379.981994,1777
53955060,222,663,טירת יהודה,גן ילדים,Kindergarten,13,5305,193694.818527,657920.756094,0,,193694.818527,657920.756094,1778
53959116,222,3000,ירושלים,גן ילדים,Kindergarten,13,5305,218374.816427,635321.119194,0,,218374.816427,635321.119194,1779
53944556,222,1297,כפר חנניה,גן ילדים,Kindergarten,13,5305,240039.219327,757970.982194,2014,2015-07,240039.219327,757970.982194,1780
54012366,222,7900,פתח תקווה,בית ספר - ברקת יעקב,,13,5310,189175.923427,665853.575794,0,,189175.923427,665853.575794,1781
53955071,222,2610,בית שמש,גן ילדים - ארבל,,13,5305,199333.392027,628347.226994,2013,2014-01,199333.392027,628347.226994,1782
53959118,222,3000,ירושלים,גן ילדים,Kindergarten,13,5305,218946.631127,636146.491994,0,,218946.631127,636146.491994,1783
53944491,222,1139,כרמיאל,גן ילדים - גן סנונית,Gan Snunit Kindergarten,13,5305,228711.987527,758030.434594,0,,228711.987527,758030.434594,1784
53957374,222,2650,רמת השרון,גן ילדים - צעדים,,13,5305,186359.853127,671212.648494,0,,186359.853127,671212.648494,1785
53955074,222,6600,חולון,גן ילדים - דובדבן,Duvdevan Kindergarten,13,5305,180994.498027,658191.480894,0,,180994.498027,658191.480894,1786
53959119,222,3000,ירושלים,גן ילדים - רמות 01,,13,5305,219556.221427,636084.522994,0,,219556.221427,636084.522994,1787
53944494,222,8000,צפת,"גן ילדים - חב""ד",Chabad Kindergarten,13,5305,248009.336127,762805.792794,0,,248009.336127,762805.792794,1788
54012383,222,4019,מיצר,מכינה קדם צבאית,Pre-Military School,13,5300,269321.871327,741616.404894,0,,269321.871327,741616.404894,1789
54010829,222,8500,רמלה,גן ילדים - נווה אביב,,13,5305,186936.900327,647756.125094,0,,186936.900327,647756.125094,1790
53959124,222,3000,ירושלים,גן ילדים,Kindergarten,13,5305,217119.730327,629260.857994,0,,217119.730327,629260.857994,1791
53944336,222,1139,כרמיאל,גן ילדים - גיא,,13,5305,228173.509327,756688.413794,0,,228173.509327,756688.413794,1792
53953594,222,7300,נצרת,גן ילדים,Kindergarten,13,5305,226965.197927,732603.771394,0,,226965.197927,732603.771394,1793
53956766,222,8300,ראשון לציון,בית ספר - אנקורי,,13,5330,182321.293027,653347.621694,0,,182321.293027,653347.621694,1794
53956781,222,2400,אור יהודה,גן ילדים - תאנה,,13,5305,186382.293927,659922.064194,0,,186382.293927,659922.064194,1795
53956782,222,9400,יהוד-מונוסון,גן ילדים - סביון,Savyon Kindergarten,13,5305,190212.329927,659927.323994,0,,190212.329927,659927.323994,1796
54012105,222,8700,רעננה,גן ילדים - לוטוס,,13,5305,187842.359127,676074.218794,0,,187842.359127,676074.218794,1797
53955806,222,70,אשדוד,ישיבת - בית מרדכי,,13,5340,168152.900527,634819.210494,0,,168152.900527,634819.210494,1798
53955812,222,3000,ירושלים,מכללת - אדר,,13,5370,218130.760227,632154.697194,0,,218130.760227,632154.697194,1799
53955815,222,156,עיינות,גן ילדים,Kindergarten,13,5305,178222.602327,647113.107694,0,,178222.602327,647113.107694,1800
53955818,222,70,אשדוד,גן ילדים - ממלכתי פלג,,13,5305,165215.896027,630717.875294,0,,165215.896027,630717.875294,1801
53955820,222,6200,בת ים,גן ילדים - מעפילים,,13,5305,176694.390227,659103.255594,0,,176694.390227,659103.255594,1802
54012025,222,2620,קריית אונו,גן ילדים,Kindergarten,13,5305,186738.161127,663870.483794,0,,186738.161127,663870.483794,1803
53955872,222,6100,בני ברק,ישיבת - תורת ישראל,,13,5340,184391.373427,665424.126994,0,,184391.373427,665424.126994,1804
53955881,222,6400,הרצלייה,גן ילדים - גן כרמל,,13,5305,184837.280127,673977.120194,0,,184837.280127,673977.120194,1805
53959253,222,2200,דימונה,"בית ספר - מ""מ יצחק רבין",,13,5310,202789.547027,553170.752994,0,,202789.547027,553170.752994,1806
53959265,222,7200,נס ציונה,גן ילדים - גן שלוו,,13,5305,181819.584627,649106.092494,0,,181819.584627,649106.092494,1807
53959266,222,70,אשדוד,"גן ילדים - מ""מ רחפת",,13,5305,166211.644127,633781.357394,0,,166211.644127,633781.357394,1808
53957665,222,6900,כפר סבא,גן ילדים - גן ספיר,Gan Sappir Kindergarten,13,5305,190223.185127,675511.894894,0,,190223.185127,675511.894894,1809
53957680,222,9400,יהוד-מונוסון,גן ילדים - פינוקי,,13,5305,189337.244227,660107.654394,0,,189337.244227,660107.654394,1810
53957682,222,2650,רמת השרון,גן ילדים - של שגית,,13,5305,185510.155827,672422.976594,0,,185510.155827,672422.976594,1811
53957689,222,6400,הרצלייה,גן ילדים - גן אלה,Gan Ela Kindergarten,13,5305,186047.573727,675601.753094,0,,186047.573727,675601.753094,1812
54012451,222,6100,בני ברק,גן ילדים - 9203,,13,5305,185264.439627,667065.359394,0,,185264.439627,667065.359394,1813
53957692,222,7900,פתח תקווה,גן ילדים - פרטי גן חרדי,,13,5305,190556.468127,667215.561794,0,,190556.468127,667215.561794,1814
53957693,222,6100,בני ברק,גן ילדים - אליצור,,13,5305,184826.266527,667307.619194,0,,184826.266527,667307.619194,1815
53957062,222,8300,ראשון לציון,גן ילדים - השלום,,13,5305,182510.261827,652748.860694,0,,182510.261827,652748.860694,1816
53957072,222,6700,טבריה,קמפוס האוניברסיטה הפתוחה,Open University Campus,13,5380,251499.726827,741617.174794,0,,251499.726827,741617.174794,1817
53957073,222,4019,מיצר,מכינה קדם צבאית,Pre-Military School,13,5300,269292.760127,741557.717294,0,,269292.760127,741557.717294,1818
53955481,222,661,שער אפרים,גן ילדים - יסמין,Yasmin Kindergarten,13,5305,199656.336127,688459.711194,0,,199656.336127,688459.711194,1819
53955482,222,9400,יהוד-מונוסון,גן ילדים - דגנית,Dganit Kindergarten,13,5305,188699.056427,659851.339894,0,,188699.056427,659851.339894,1820
53955486,222,0,,גן ילדים - חרצית,,13,5305,217441.518427,668188.887694,0,,217441.518427,668188.887694,1821
53955503,222,0,,ישיבה - היכל פנחס,,13,5340,210943.943027,622153.064694,0,,210943.943027,622153.064694,1822
54010781,222,9400,יהוד-מונוסון,"גן ילדים - חב""ד",Chabad Kindergarten,13,5305,187907.367427,659506.004294,0,,187907.367427,659506.004294,1823
53954861,222,2500,נשר,גן ילדים,Kindergarten,13,5305,204618.446827,741625.416294,0,,204618.446827,741625.416294,1824
53954914,222,2100,טירת כרמל,גן ילדים - גן אתרוג,Gan Etrog Kindergarten,13,5305,197366.062827,741060.249394,0,,197366.062827,741060.249394,1825
53956834,222,9700,הוד השרון,גן ילדים - גן חרוב,Gan Haruv Kindergarten,13,5305,189954.234927,674068.400094,0,,189954.234927,674068.400094,1826
54012272,222,240,יקנעם עילית,גן ילדים - כלנית,Kallanit Kindergarten,13,5305,208118.407927,727247.059094,0,,208118.407927,727247.059094,1827
53954764,222,195,קדימה-צורן,גן ילדים - נורית,,13,5305,195250.348027,688068.483294,0,,195250.348027,688068.483294,1828
53954792,222,1015,מבשרת ציון,גן ילדים - ראשונים,,13,5305,213640.268527,633483.253694,0,,213640.268527,633483.253694,1829
53954794,222,400,אבן שמואל,בית ספר,School,13,5337,177396.109227,609331.344094,2014,2015-07,177396.109227,609331.344094,1830
54010767,222,3000,ירושלים,ישיבת - חסיד גור,,13,5340,220751.717727,633468.487494,0,,220751.717727,633468.487494,1831
53954800,222,3000,ירושלים,גן ילדים - גבעת הורדים,,13,5305,219178.553127,630039.538294,0,,219178.553127,630039.538294,1832
53954801,222,8500,רמלה,גן ילדים - גן אפקה,,13,5305,188387.754327,649266.053694,0,,188387.754327,649266.053694,1833
53954810,222,3000,ירושלים,ישיבה,Yeshiva,13,5340,221235.419027,632875.889294,0,,221235.419027,632875.889294,1834
54010770,222,3000,ירושלים,כולל,Kolel,13,5340,220308.974327,632650.480094,0,,220308.974327,632650.480094,1835
53954813,222,3000,ירושלים,ישיבה,Yeshiva,13,5340,220600.904027,632668.543694,0,,220600.904027,632668.543694,1836
53956454,222,2500,נשר,גן ילדים - לוטם,,13,5305,204392.578927,741290.658494,0,,204392.578927,741290.658494,1837
54012313,222,2500,נשר,גן ילדים - חבצלת,,13,5305,203585.613827,742145.979594,0,,203585.613827,742145.979594,1838
53957083,222,7400,נתניה,גן ילדים - הכנרית,HaKannarit Kindergarten,13,5305,186513.385127,687094.432694,0,,186513.385127,687094.432694,1839
53957085,222,6400,הרצלייה,גן ילדים - נעמת,Na'amat Kindergarten,13,5305,185772.324027,674506.330194,0,,185772.324027,674506.330194,1840
54011664,222,836,גנות,גן ילדים,Kindergarten,13,5305,183837.761027,658284.151894,0,,183837.761027,658284.151894,1841
53958745,222,363,חפץ חיים,בית ספר,School,13,5310,181273.002027,633071.972794,0,,181273.002027,633071.972794,1842
53958746,222,7100,אשקלון,"גן ילדים - ממ""ד אורן",,13,5305,160552.305827,618675.799294,0,,160552.305827,618675.799294,1843
53958751,222,705,נחשונים,גן ילדים,Kindergarten,13,5305,195457.216827,663160.148494,0,,195457.216827,663160.148494,1844
53958753,222,7000,לוד,גן ילדים - חרדי שיטה,,13,5305,189275.001727,649907.972794,0,,189275.001727,649907.972794,1845
53958757,222,5000,תל אביב -יפו,בית ספר - ממלכתי דתי עציון,,13,5312,181578.043727,663195.348194,0,,181578.043727,663195.348194,1846
53958763,222,3000,ירושלים,ישיבה - שפת אמת,,13,5340,220384.242627,632858.688794,0,,220384.242627,632858.688794,1847
53959268,222,2560,ערד,גן ילדים - אגודת ישראל,,13,5305,219328.143627,573889.946994,0,,219328.143627,573889.946994,1848
53954915,222,6200,בת ים,גן ילדים - גן רונית,Gan Ronit Kindergarten,13,5305,176578.398027,658824.245594,0,,176578.398027,658824.245594,1849
53956532,222,0,,גן ילדים - רותם,,13,5305,217847.890727,668108.869894,0,,217847.890727,668108.869894,1850
53956539,222,0,,גן ילדים - עופרים,Ofarim Kindergarten,13,5305,204740.876227,660621.409294,0,,204740.876227,660621.409294,1851
54012190,222,8300,ראשון לציון,גן ילדים - גן מקהלה עליזה,,13,5305,179570.133427,654148.429394,0,,179570.133427,654148.429394,1852
53956544,222,6600,חולון,"גן ילדים - מ""מ פטל",,13,5305,177633.264827,659339.160094,0,,177633.264827,659339.160094,1853
53956549,222,6600,חולון,גן ילדים - סיפור,,13,5305,178496.938327,659630.380094,0,,178496.938327,659630.380094,1854
53956556,222,7400,נתניה,גן ילדים - גן טופז,,13,5305,188336.296127,689239.207494,0,,188336.296127,689239.207494,1855
54012194,222,2400,אור יהודה,גן ילדים - סביונים,,13,5305,186851.398327,659543.690994,0,,186851.398327,659543.690994,1856
53955908,222,6900,כפר סבא,גן ילדים - קטקטים,,13,5305,190757.589027,675389.856394,0,,190757.589027,675389.856394,1857
53955912,222,9700,הוד השרון,גן ילדים - גן סביון,Gan Savyon Kindergarten,13,5305,190845.098327,674268.137494,0,,190845.098327,674268.137494,1858
54012048,222,6900,כפר סבא,גן ילדים - גן תבור,Gan Tavor Kindergarten,13,5305,191902.779827,675599.306694,0,,191902.779827,675599.306694,1859
54012049,222,2730,טייבה,בית ספר אלאימן לעצוב ההתנהגות,,13,5300,201785.321427,685856.887694,2014,2015-07,201785.321427,685856.887694,1860
53955923,222,5000,תל אביב -יפו,מכון מופת בית ספר למחקר ופיתוח,,13,5300,180730.836127,671006.067894,0,,180730.836127,671006.067894,1861
54011956,222,2660,יבנה,גן ילדים - גן מיתר,,13,5305,175595.622427,641864.957194,0,,175595.622427,641864.957194,1862
53956911,222,5000,תל אביב -יפו,בית ספר - ארזים,,13,5310,181096.738827,669606.947194,0,,181096.738827,669606.947194,1863
53956917,222,8300,ראשון לציון,גן ילדים,Kindergarten,13,5305,183284.680827,652396.649394,0,,183284.680827,652396.649394,1864
54012277,222,7400,נתניה,גן ילדים - גן ענבל,Gan Inbal Kindergarten,13,5305,188358.086227,689500.703294,0,,188358.086227,689500.703294,1865
53956921,222,2660,יבנה,גן ילדים - גן הרדוף,Gan Harduf Kindergarten,13,5305,175879.722027,642359.802494,0,,175879.722027,642359.802494,1866
54012278,222,9700,הוד השרון,גן ילדים - גן רימון,Gan Rimmon Kindergarten,13,5305,190331.976127,673452.830494,0,,190331.976127,673452.830494,1867
53955390,222,70,אשדוד,"ישיבת - תשב""ה",,13,5340,167691.190527,634132.678594,0,,167691.190527,634132.678594,1868
53956697,222,6600,חולון,גן ילדים - עדן,,13,5305,178394.223127,659514.159894,0,,178394.223127,659514.159894,1869
53956700,222,7400,נתניה,גן ילדים - בית וגן,Bayit Vagan Kindergarten,13,5305,188750.295427,689450.487094,0,,188750.295427,689450.487094,1870
53956701,222,5000,תל אביב -יפו,"גן ילדים - אקי""ם",,13,5305,183645.672827,669191.712594,0,,183645.672827,669191.712594,1871
53956706,222,0,,גן ילדים - ניצנים,,13,5305,205019.644627,660306.877194,0,,205019.644627,660306.877194,1872
53956711,222,0,,כולל - בית שמעון,,13,5340,212835.027727,674246.338894,0,,212835.027727,674246.338894,1873
54012230,222,7400,נתניה,גן ילדים - גן 5,Gan 5 Kindergarten,13,5305,185554.762927,688164.089094,0,,185554.762927,688164.089094,1874
53956726,222,2100,טירת כרמל,גן ילדים - גן גפן,Gan Gefen  Kindergarten,13,5305,197244.955827,741204.069594,0,,197244.955827,741204.069594,1875
53955752,222,9400,יהוד-מונוסון,גן ילדים - יעל,,13,5305,189823.394427,660681.248294,0,,189823.394427,660681.248294,1876
53959133,222,397,חצרים,בית ספר,School,13,5310,172596.887127,572138.326794,0,,172596.887127,572138.326794,1877
53944346,222,4000,חיפה,"גן ילדים - מעון נעמ""ת רוטשילד",,13,5305,199445.743227,745882.466094,0,,199445.743227,745882.466094,1878
53952498,222,7700,עפולה,גן ילדים - ארזים,Arazim Kindergarten,13,5305,230199.370427,725373.657994,0,,230199.370427,725373.657994,1879
53953608,222,6900,כפר סבא,ישיבת - אור יוסף,,13,5340,194863.803927,676707.577194,0,,194863.803927,676707.577194,1880
54011524,222,6900,כפר סבא,גן ילדים - גן יערה,Gan Ya'ara Kindergarten,13,5305,190733.735127,677168.224894,0,,190733.735127,677168.224894,1881
53959137,222,3000,ירושלים,ישיבת - המאירה,,13,5340,219954.494127,633027.381194,0,,219954.494127,633027.381194,1882
53954110,222,4000,חיפה,גן ילדים - גן סטרומה,,13,5305,196833.308827,747617.449094,0,,196833.308827,747617.449094,1883
53946538,222,1274,גן נר,גן ילדים - גן לי,Gan Li Kindergarten,13,5305,231696.322827,714941.781494,0,,231696.322827,714941.781494,1884
54011755,222,2610,בית שמש,מכינה לישיבה תורת עולם,Torat Olam Yeshiva,13,5340,199461.683327,627637.210294,0,,199461.683327,627637.210294,1885
53954112,222,7300,נצרת,בית ספר - לסיעוד,,13,5370,227550.807627,734152.300494,0,,227550.807627,734152.300494,1886
53963801,222,7100,אשקלון,גן ילדים - עופר,,13,5305,159807.903227,621104.281494,0,,159807.903227,621104.281494,1887
54009287,222,72,גן שמואל,בית ספר,School,13,5310,195779.120227,706762.769094,0,,195779.120227,706762.769094,1888
53965449,222,3000,ירושלים,מרכז משאבי למידה,Study Resources Center,13,5300,220541.809727,630445.170894,0,,220541.809727,630445.170894,1889
54009289,222,4000,חיפה,אולפנת צבייה,Ulpenat Tsviyya,13,5300,198351.777527,743604.649394,0,,198351.777527,743604.649394,1890
53954114,222,7400,נתניה,בית ספר - בית יעקב,,13,5332,187456.191927,691816.364294,0,,187456.191927,691816.364294,1891
53964398,222,9000,באר שבע,בית ספר - רעים,,13,5310,178305.554827,574684.067494,0,,178305.554827,574684.067494,1892
53943831,222,7800,פרדס חנה-כרכור,גן ילדים - שיבולים,Shibbolim Kindergarten,13,5305,195891.109027,707828.587494,0,,195891.109027,707828.587494,1893
53954622,222,7900,פתח תקווה,בית ספר - מעלות חיים,,13,5310,190677.466227,667344.017294,0,,190677.466227,667344.017294,1894
53964400,222,3000,ירושלים,ישיבת - תפארת שרגא,,13,5340,217707.561227,630099.521094,0,,217707.561227,630099.521094,1895
53944998,222,9800,בנימינה-גבעת עדה,גן ילדים,Kindergarten,13,5305,194249.350027,714010.746994,0,,194249.350027,714010.746994,1896
54010729,222,2640,ראש העין,בית ספר,School,13,5310,194651.195027,667783.808294,0,,194651.195027,667783.808294,1897
53964405,222,3000,ירושלים,בית ספר - לבנות בית חנה,,13,5310,221430.027627,635101.279494,0,,221430.027627,635101.279494,1898
53945513,222,195,קדימה-צורן,"גן ילדים - ויצ""ו",WIZO Kindergarten,13,5305,192080.363527,686254.865894,0,,192080.363527,686254.865894,1899
53954627,222,7900,פתח תקווה,גן ילדים - הבית של יעל,HaBayit Shel Ya'el Kindergarten,13,5305,188531.225027,667333.725494,0,,188531.225027,667333.725494,1900
53964412,222,70,אשדוד,גן ילדים - חרצית,,13,5305,167717.061727,633766.521594,0,,167717.061727,633766.521594,1901
53946269,222,53,עתלית,גן ילדים - רקפת,Rakkefet Kindergarten,13,5305,194968.221827,732925.052494,0,,194968.221827,732925.052494,1902
54012253,222,8700,רעננה,גן ילדים - גן בתיה,Gan Batya Kindergarten,13,5305,187922.942927,677228.376094,2014,2015-07,187922.942927,677228.376094,1903
53964413,222,3000,ירושלים,בית ספר - יסודי שועפט,,13,5310,221807.320027,635683.139494,0,,221807.320027,635683.139494,1904
53946813,222,874,מגדל העמק,מעון מרגלית,Margalit Day Care Center,13,5300,222328.688927,732278.484894,0,,222328.688927,732278.484894,1905
53964414,222,70,אשדוד,"גן ילדים - ממ""ד אריאל",,13,5305,166605.564727,632454.504894,0,,166605.564727,632454.504894,1906
53956822,222,7900,פתח תקווה,גן ילדים - גן ק מ,,13,5305,188263.041127,665366.857994,0,,188263.041127,665366.857994,1907
53964876,222,55,נוגה,גן ילדים,Kindergarten,13,5305,170987.308027,614753.786894,0,,170987.308027,614753.786894,1908
53956872,222,8300,ראשון לציון,גן ילדים - גן אור,Gan Or Kindergarten,13,5305,179453.722027,653188.148494,0,,179453.722027,653188.148494,1909
53964885,222,1419,ניצן ב',גן ילדים,Kindergarten,13,5305,165571.947827,627078.838294,0,,165571.947827,627078.838294,1910
53956876,222,8700,רעננה,גן ילדים - גן הגפן,,13,5305,188387.972127,675995.228894,0,,188387.972127,675995.228894,1911
53946816,222,874,מגדל העמק,ישיבה - לצעירים נזר התורה,,13,5340,222358.724327,732174.460494,0,,222358.724327,732174.460494,1912
53964886,222,6600,חולון,גן ילדים - טלי,,13,5305,178590.586927,658101.366094,0,,178590.586927,658101.366094,1913
54009864,222,9800,בנימינה-גבעת עדה,גן ילדים - ניצנים,,13,5305,200724.548127,713617.969594,0,,200724.548127,713617.969594,1914
53956878,222,0,,גן ילדים,Kindergarten,13,5305,215485.071527,680717.874794,0,,215485.071527,680717.874794,1915
53955976,222,6400,הרצלייה,גן ילדים - גן ורד,Gan Vered Kindergarten,13,5305,184903.447127,674706.069194,0,,184903.447127,674706.069194,1916
54009865,222,6500,חדרה,גן ילדים - גולן,,13,5305,195474.768927,702744.550994,0,,195474.768927,702744.550994,1917
53956880,222,6400,הרצלייה,"גן ילדים - ממ""ד פעמונית",,13,5305,186346.554127,676070.758794,0,,186346.554127,676070.758794,1918
53955979,222,7400,נתניה,גן ילדים - ילדים חניאלי,,13,5305,186468.163527,687473.542694,0,,186468.163527,687473.542694,1919
53945729,222,9800,בנימינה-גבעת עדה,גן ילדים - ענבלים,,13,5305,195609.912927,714171.781494,0,,195609.912927,714171.781494,1920
53956881,222,8300,ראשון לציון,גן ילדים - TOP,,13,5305,178226.239927,652870.822694,0,,178226.239927,652870.822694,1921
53955981,222,168,כפר יונה,גן ילדים - גד,,13,5305,193697.251027,691420.671394,0,,193697.251027,691420.671394,1922
53945916,222,508,כפר כמא,בית ספר,School,13,5310,241487.602127,736669.011194,0,,241487.602127,736669.011194,1923
53956887,222,9700,הוד השרון,גן ילדים - גן דקל,Gan Dekel Kindergarten,13,5305,189985.552727,674068.290094,2014,2015-07,189985.552727,674068.290094,1924
53955985,222,6400,הרצלייה,גן ילדים - גן הרדוף,Gan Harduf Kindergarten,13,5305,185106.422927,673891.911094,0,,185106.422927,673891.911094,1925
53945919,222,8200,קריית מוצקין,גן ילדים - גן דבורה,,13,5305,207708.120727,748084.678494,0,,207708.120727,748084.678494,1926
53956889,222,9700,הוד השרון,גן ילדים - גן יובל,Gan Yuval Kindergarten,13,5305,192088.060027,673761.899394,0,,192088.060027,673761.899394,1927
53955992,222,8700,רעננה,גן ילדים - אורלי,,13,5305,186746.202627,678166.055094,0,,186746.202627,678166.055094,1928
53947586,222,240,יקנעם עילית,גן ילדים - תמר,,13,5305,208431.466527,727644.133194,0,,208431.466527,727644.133194,1929
53956892,222,9200,בית שאן,גן ילדים - גלבוע,,13,5305,247252.800527,711322.370994,0,,247252.800527,711322.370994,1930
53955584,222,6100,בני ברק,גן ילדים - 7419,,13,5305,184579.194027,666091.045894,0,,184579.194027,666091.045894,1931
53947602,222,7400,נתניה,גן ילדים,Kindergarten,13,5305,186192.898027,692093.790594,0,,186192.898027,692093.790594,1932
54012280,222,2500,נשר,גן ילדים - האלון,,13,5305,203585.472127,741500.432194,0,,203585.472127,741500.432194,1933
53955585,222,2640,ראש העין,גן ילדים,Kindergarten,13,5305,195209.527727,666704.047494,0,,195209.527727,666704.047494,1934
53944353,222,1284,נופית,גן ילדים,Kindergarten,13,5305,214061.640127,740593.823494,0,,214061.640127,740593.823494,1935
53956934,222,8300,ראשון לציון,גן ילדים - גן הקרוסלה,,13,5305,179658.254227,654892.552794,0,,179658.254227,654892.552794,1936
53955600,222,9400,יהוד-מונוסון,גן ילדים - הבית הכחול,HaBayit HaKahol Kindergarten,13,5305,189125.669427,659682.567994,0,,189125.669427,659682.567994,1937
53944377,222,4000,חיפה,בית ספר - שפרינצק,,13,5310,196993.383127,747101.666194,0,,196993.383127,747101.666194,1938
53958126,222,2640,ראש העין,גן ילדים - יסמין,Yasmin Kindergarten,13,5305,196167.844727,667643.398694,0,,196167.844727,667643.398694,1939
53955601,222,9400,יהוד-מונוסון,גן ילדים - פינוקי,,13,5305,189103.812727,660025.819794,0,,189103.812727,660025.819794,1940
53944383,222,6700,טבריה,קונסרבטוריון,Conservatory,13,5370,248191.815627,742883.180394,0,,248191.815627,742883.180394,1941
53958132,222,6400,הרצלייה,בית ספר - מפתן ארז,,13,5330,184230.909327,675297.642294,0,,184230.909327,675297.642294,1942
53955605,222,6100,בני ברק,ישיבת - היכל הברכה,,13,5340,184630.540427,665061.615894,0,,184630.540427,665061.615894,1943
53944410,222,1139,כרמיאל,גן ילדים - גן כרמלי,,13,5305,226605.483827,756435.692794,0,,226605.483827,756435.692794,1944
53958136,222,7400,נתניה,גן ילדים - רחל,Rahel Kindergarten,13,5305,185942.627227,689031.018094,0,,185942.627227,689031.018094,1945
53955794,222,3000,ירושלים,גן ילדים,Kindergarten,13,5305,217804.199327,626332.506794,0,,217804.199327,626332.506794,1946
53945518,222,8300,ראשון לציון,גן ילדים - גן ברקת,Gan Bareket Kindergarten,13,5305,179035.501427,654843.746994,0,,179035.501427,654843.746994,1947
54012552,222,1224,כוכב יאיר,קונסרבטוריון,Conservatory,13,5370,198871.188427,680069.529394,0,,198871.188427,680069.529394,1948
53955835,222,8600,רמת גן,גן ילדים - גן שרקרק,Gan Shrakrak Kindergarten,13,5305,182448.475227,666922.399494,0,,182448.475227,666922.399494,1949
53945523,222,8300,ראשון לציון,בית ספר - ויצו כפר נוער,,13,5330,181641.267127,653935.359894,0,,181641.267127,653935.359894,1950
53945534,222,534,עספיא,גן ילדים - חלום,,13,5305,207955.196827,734797.582794,0,,207955.196827,734797.582794,1951
53944880,222,6500,חדרה,גן ילדים - הזיתים,,13,5305,191492.996727,705223.588994,0,,191492.996727,705223.588994,1952
54009530,222,62,דגניה א',בית ספר - אזורי,,13,5310,254097.573127,735062.760394,0,,254097.573127,735062.760394,1953
53955837,222,2640,ראש העין,גן ילדים - שילת,,13,5305,196045.468127,666793.564794,0,,196045.468127,666793.564794,1954
54012029,222,7900,פתח תקווה,גן ילדים - צעצועון,,13,5305,190094.003727,666828.403894,0,,190094.003727,666828.403894,1955
54012030,222,9400,יהוד-מונוסון,גן ילדים - הקסום,,13,5305,189296.286727,659761.596294,0,,189296.286727,659761.596294,1956
54012032,222,6600,חולון,גן ילדים - עליזה,,13,5305,178625.838927,659264.943194,0,,178625.838927,659264.943194,1957
53954768,222,1309,אלעד,"חינוך תשב""ר זכרון יעקב",,13,5300,196618.664327,661853.107294,0,,196618.664327,661853.107294,1958
